condition,strategy,timeout_ms,run,frame,stall_ms
severe,none,0,1,501,972.0
severe,none,0,1,518,208.0
severe,none,0,1,531,948.0
severe,none,0,1,543,361.0
severe,none,0,1,561,911.0
severe,none,0,1,580,271.0
severe,none,0,1,866,234.0
severe,none,0,2,291,216.0
severe,none,0,2,296,351.0
severe,none,0,2,309,217.0
severe,none,0,2,322,152.0
severe,none,0,2,326,361.0
severe,none,0,2,347,281.0
severe,none,0,2,356,586.0
severe,none,0,2,368,199.0
severe,none,0,2,386,724.0
severe,none,0,2,416,722.0
severe,none,0,2,446,780.0
severe,none,0,2,460,267.0
severe,none,0,2,472,402.0
severe,none,0,2,475,254.0
severe,none,0,2,499,101.0
severe,none,0,2,502,911.0
severe,none,0,2,519,349.0
severe,none,0,2,532,937.0
severe,none,0,2,550,110.0
severe,none,0,2,552,374.0
severe,none,0,2,562,1203.0
severe,none,0,2,588,159.0
severe,none,0,2,867,230.0
severe,none,0,2,869,247.0
severe,none,0,3,286,166.0
severe,none,0,3,296,467.0
severe,none,0,3,325,587.0
severe,none,0,3,354,638.0
severe,none,0,3,367,297.0
severe,none,0,3,384,547.0
severe,none,0,3,414,733.0
severe,none,0,3,416,340.0
severe,none,0,3,443,541.0
severe,none,0,3,461,171.0
severe,none,0,3,469,474.0
severe,none,0,3,499,910.0
severe,none,0,3,511,269.0
severe,none,0,3,518,182.0
severe,none,0,3,529,902.0
severe,none,0,3,545,267.0
severe,none,0,3,558,209.0
severe,none,0,3,559,724.0
severe,none,0,3,562,202.0
severe,none,0,3,574,145.0
severe,none,0,3,585,233.0
severe,none,0,3,864,280.0
severe,none,0,4,277,127.0
severe,none,0,4,296,468.0
severe,none,0,4,302,232.0
severe,none,0,4,326,468.0
severe,none,0,4,338,377.0
severe,none,0,4,356,573.0
severe,none,0,4,381,115.0
severe,none,0,4,386,673.0
severe,none,0,4,416,709.0
severe,none,0,4,424,335.0
severe,none,0,4,446,726.0
severe,none,0,4,472,409.0
severe,none,0,4,477,245.0
severe,none,0,4,490,109.0
severe,none,0,4,501,875.0
severe,none,0,4,512,271.0
severe,none,0,4,520,186.0
severe,none,0,4,530,913.0
severe,none,0,4,560,900.0
severe,none,0,4,574,350.0
severe,none,0,4,864,212.0
severe,none,0,4,866,248.0
severe,none,0,5,296,694.0
severe,none,0,5,326,450.0
severe,none,0,5,342,231.0
severe,none,0,5,356,664.0
severe,none,0,5,361,210.0
severe,none,0,5,386,611.0
severe,none,0,5,410,233.0
severe,none,0,5,416,678.0
severe,none,0,5,446,760.0
severe,none,0,5,447,188.0
severe,none,0,5,472,447.0
severe,none,0,5,477,223.0
severe,none,0,5,486,248.0
severe,none,0,5,493,114.0
severe,none,0,5,496,175.0
severe,none,0,5,500,910.0
severe,none,0,5,513,106.0
severe,none,0,5,516,116.0
severe,none,0,5,530,890.0
severe,none,0,5,535,282.0
severe,none,0,5,557,273.0
severe,none,0,5,558,760.0
severe,none,0,5,571,265.0
severe,none,0,5,583,189.0
severe,none,0,5,862,196.0
severe,none,0,6,274,113.0
severe,none,0,6,296,492.0
severe,none,0,6,309,160.0
severe,none,0,6,326,550.0
severe,none,0,6,337,126.0
severe,none,0,6,356,674.0
severe,none,0,6,377,311.0
severe,none,0,6,386,527.0
severe,none,0,6,404,258.0
severe,none,0,6,416,559.0
severe,none,0,6,446,721.0
severe,none,0,6,464,182.0
severe,none,0,6,472,513.0
severe,none,0,6,487,169.0
severe,none,0,6,502,910.0
severe,none,0,6,509,304.0
severe,none,0,6,523,252.0
severe,none,0,6,531,901.0
severe,none,0,6,550,289.0
severe,none,0,6,561,911.0
severe,none,0,6,587,309.0
severe,none,0,6,866,230.0
severe,none,0,7,289,102.0
severe,none,0,7,296,411.0
severe,none,0,7,326,594.0
severe,none,0,7,337,125.0
severe,none,0,7,342,104.0
severe,none,0,7,356,639.0
severe,none,0,7,360,194.0
severe,none,0,7,386,636.0
severe,none,0,7,404,261.0
severe,none,0,7,416,569.0
severe,none,0,7,446,766.0
severe,none,0,7,448,318.0
severe,none,0,7,472,338.0
severe,none,0,7,488,112.0
severe,none,0,7,502,885.0
severe,none,0,7,532,913.0
severe,none,0,7,534,437.0
severe,none,0,7,552,230.0
severe,none,0,7,562,924.0
severe,none,0,7,588,309.0
severe,none,0,7,867,219.0
severe,none,0,8,296,503.0
severe,none,0,8,311,293.0
severe,none,0,8,325,405.0
severe,none,0,8,327,243.0
severe,none,0,8,345,121.0
severe,none,0,8,355,642.0
severe,none,0,8,360,193.0
severe,none,0,8,383,163.0
severe,none,0,8,384,510.0
severe,none,0,8,406,227.0
severe,none,0,8,414,593.0
severe,none,0,8,417,221.0
severe,none,0,8,439,161.0
severe,none,0,8,444,612.0
severe,none,0,8,456,131.0
severe,none,0,8,470,527.0
severe,none,0,8,478,205.0
severe,none,0,8,498,276.0
severe,none,0,8,500,794.0
severe,none,0,8,516,288.0
severe,none,0,8,529,110.0
severe,none,0,8,530,925.0
severe,none,0,8,531,425.0
severe,none,0,8,556,106.0
severe,none,0,8,560,923.0
severe,none,0,8,586,798.0
severe,none,0,9,294,215.0
severe,none,0,9,296,377.0
severe,none,0,9,326,536.0
severe,none,0,9,356,750.0
severe,none,0,9,386,658.0
severe,none,0,9,396,337.0
severe,none,0,9,416,730.0
severe,none,0,9,446,710.0
severe,none,0,9,455,240.0
severe,none,0,9,472,418.0
severe,none,0,9,485,210.0
severe,none,0,9,494,102.0
severe,none,0,9,502,918.0
severe,none,0,9,506,283.0
severe,none,0,9,516,291.0
severe,none,0,9,530,123.0
severe,none,0,9,532,898.0
severe,none,0,9,543,366.0
severe,none,0,9,550,102.0
severe,none,0,9,562,896.0
severe,none,0,9,588,332.0
severe,none,0,9,867,383.0
severe,none,0,10,292,338.0
severe,none,0,10,296,254.0
severe,none,0,10,314,280.0
severe,none,0,10,326,412.0
severe,none,0,10,356,775.0
severe,none,0,10,381,111.0
severe,none,0,10,386,608.0
severe,none,0,10,393,182.0
severe,none,0,10,416,721.0
severe,none,0,10,446,768.0
severe,none,0,10,472,543.0
severe,none,0,10,494,101.0
severe,none,0,10,501,413.0
severe,none,0,10,502,569.0
severe,none,0,10,532,889.0
severe,none,0,10,556,310.0
severe,none,0,10,562,823.0
severe,none,0,10,570,299.0
severe,none,0,10,587,340.0
severe,reset-at-keyframe,100,1,237,301.0
severe,reset-at-keyframe,100,1,238,1094.0
severe,reset-at-keyframe,100,1,239,1047.0
severe,reset-at-keyframe,100,1,240,1070.0
severe,reset-at-keyframe,100,1,241,1023.0
severe,reset-at-keyframe,100,1,242,1035.0
severe,reset-at-keyframe,100,1,243,1083.0
severe,reset-at-keyframe,100,1,244,985.0
severe,reset-at-keyframe,100,1,245,1011.0
severe,reset-at-keyframe,100,1,246,1012.0
severe,reset-at-keyframe,100,1,247,986.0
severe,reset-at-keyframe,100,1,248,352.0
severe,reset-at-keyframe,100,1,249,956.0
severe,reset-at-keyframe,100,1,250,1049.0
severe,reset-at-keyframe,100,1,281,948.0
severe,reset-at-keyframe,100,1,282,954.0
severe,reset-at-keyframe,100,1,313,1010.0
severe,reset-at-keyframe,100,1,322,672.0
severe,reset-at-keyframe,100,1,323,1038.0
severe,reset-at-keyframe,100,1,324,914.0
severe,reset-at-keyframe,100,2,237,282.0
severe,reset-at-keyframe,100,2,238,1107.0
severe,reset-at-keyframe,100,2,239,1035.0
severe,reset-at-keyframe,100,2,240,1096.0
severe,reset-at-keyframe,100,2,241,998.0
severe,reset-at-keyframe,100,2,242,1036.0
severe,reset-at-keyframe,100,2,243,1084.0
severe,reset-at-keyframe,100,2,244,995.0
severe,reset-at-keyframe,100,2,245,975.0
severe,reset-at-keyframe,100,2,246,1048.0
severe,reset-at-keyframe,100,2,247,988.0
severe,reset-at-keyframe,100,2,248,351.0
severe,reset-at-keyframe,100,2,249,943.0
severe,reset-at-keyframe,100,2,250,994.0
severe,reset-at-keyframe,100,2,251,993.0
severe,reset-at-keyframe,100,2,252,970.0
severe,reset-at-keyframe,100,2,253,946.0
severe,reset-at-keyframe,100,2,254,1431.0
severe,reset-at-keyframe,100,2,255,544.0
severe,reset-at-keyframe,100,2,264,708.0
severe,reset-at-keyframe,100,2,265,941.0
severe,reset-at-keyframe,100,2,266,975.0
severe,reset-at-keyframe,100,3,237,282.0
severe,reset-at-keyframe,100,3,238,1094.0
severe,reset-at-keyframe,100,3,239,1035.0
severe,reset-at-keyframe,100,3,240,1107.0
severe,reset-at-keyframe,100,3,241,999.0
severe,reset-at-keyframe,100,3,242,1047.0
severe,reset-at-keyframe,100,3,243,1072.0
severe,reset-at-keyframe,100,3,244,937.0
severe,reset-at-keyframe,100,3,245,1023.0
severe,reset-at-keyframe,100,3,246,1026.0
severe,reset-at-keyframe,100,3,247,1009.0
severe,reset-at-keyframe,100,3,248,352.0
severe,reset-at-keyframe,100,3,249,951.0
severe,reset-at-keyframe,100,3,250,1004.0
severe,reset-at-keyframe,100,3,251,988.0
severe,reset-at-keyframe,100,3,252,964.0
severe,reset-at-keyframe,100,3,253,963.0
severe,reset-at-keyframe,100,3,283,102.0
severe,reset-at-keyframe,100,3,322,604.0
severe,reset-at-keyframe,100,3,323,985.0
severe,reset-at-keyframe,100,3,324,965.0
severe,reset-at-keyframe,100,4,237,288.0
severe,reset-at-keyframe,100,4,238,1105.0
severe,reset-at-keyframe,100,4,239,1023.0
severe,reset-at-keyframe,100,4,240,1094.0
severe,reset-at-keyframe,100,4,241,1012.0
severe,reset-at-keyframe,100,4,242,1047.0
severe,reset-at-keyframe,100,4,243,1059.0
severe,reset-at-keyframe,100,4,244,1010.0
severe,reset-at-keyframe,100,4,245,1010.0
severe,reset-at-keyframe,100,4,246,999.0
severe,reset-at-keyframe,100,4,247,1214.0
severe,reset-at-keyframe,100,4,248,130.0
severe,reset-at-keyframe,100,4,249,939.0
severe,reset-at-keyframe,100,4,250,988.0
severe,reset-at-keyframe,100,4,251,1023.0
severe,reset-at-keyframe,100,4,252,965.0
severe,reset-at-keyframe,100,4,256,116.0
severe,reset-at-keyframe,100,4,283,929.0
severe,reset-at-keyframe,100,4,322,646.0
severe,reset-at-keyframe,100,4,323,1089.0
severe,reset-at-keyframe,100,4,324,816.0
severe,reset-at-keyframe,100,5,237,270.0
severe,reset-at-keyframe,100,5,238,1106.0
severe,reset-at-keyframe,100,5,239,1035.0
severe,reset-at-keyframe,100,5,240,1118.0
severe,reset-at-keyframe,100,5,241,988.0
severe,reset-at-keyframe,100,5,242,1047.0
severe,reset-at-keyframe,100,5,243,1059.0
severe,reset-at-keyframe,100,5,244,997.0
severe,reset-at-keyframe,100,5,245,1016.0
severe,reset-at-keyframe,100,5,246,1008.0
severe,reset-at-keyframe,100,5,247,1000.0
severe,reset-at-keyframe,100,5,248,340.0
severe,reset-at-keyframe,100,5,249,972.0
severe,reset-at-keyframe,100,5,250,970.0
severe,reset-at-keyframe,100,5,251,1011.0
severe,reset-at-keyframe,100,5,252,965.0
severe,reset-at-keyframe,100,5,258,105.0
severe,reset-at-keyframe,100,5,283,971.0
severe,reset-at-keyframe,100,5,284,940.0
severe,reset-at-keyframe,100,5,293,660.0
severe,reset-at-keyframe,100,5,294,988.0
severe,reset-at-keyframe,100,5,295,929.0
severe,reset-at-keyframe,100,6,237,279.0
severe,reset-at-keyframe,100,6,238,1111.0
severe,reset-at-keyframe,100,6,239,1013.0
severe,reset-at-keyframe,100,6,240,1170.0
severe,reset-at-keyframe,100,6,241,935.0
severe,reset-at-keyframe,100,6,242,1058.0
severe,reset-at-keyframe,100,6,243,1072.0
severe,reset-at-keyframe,100,6,244,972.0
severe,reset-at-keyframe,100,6,245,988.0
severe,reset-at-keyframe,100,6,246,1060.0
severe,reset-at-keyframe,100,6,247,987.0
severe,reset-at-keyframe,100,6,248,351.0
severe,reset-at-keyframe,100,6,249,944.0
severe,reset-at-keyframe,100,6,250,1000.0
severe,reset-at-keyframe,100,6,280,106.0
severe,reset-at-keyframe,100,6,371,875.0
severe,reset-at-keyframe,100,6,380,674.0
severe,reset-at-keyframe,100,6,381,916.0
severe,reset-at-keyframe,100,6,382,1000.0
severe,reset-at-keyframe,100,7,237,284.0
severe,reset-at-keyframe,100,7,238,1095.0
severe,reset-at-keyframe,100,7,239,1091.0
severe,reset-at-keyframe,100,7,240,1051.0
severe,reset-at-keyframe,100,7,241,1000.0
severe,reset-at-keyframe,100,7,242,1046.0
severe,reset-at-keyframe,100,7,243,1047.0
severe,reset-at-keyframe,100,7,244,1020.0
severe,reset-at-keyframe,100,7,245,977.0
severe,reset-at-keyframe,100,7,246,1011.0
severe,reset-at-keyframe,100,7,247,999.0
severe,reset-at-keyframe,100,7,248,364.0
severe,reset-at-keyframe,100,7,249,955.0
severe,reset-at-keyframe,100,7,250,1094.0
severe,reset-at-keyframe,100,7,281,880.0
severe,reset-at-keyframe,100,7,282,976.0
severe,reset-at-keyframe,100,7,351,659.0
severe,reset-at-keyframe,100,7,352,940.0
severe,reset-at-keyframe,100,7,353,975.0
severe,reset-at-keyframe,100,8,207,167.0
severe,reset-at-keyframe,100,8,208,1163.0
severe,reset-at-keyframe,100,8,209,1039.0
severe,reset-at-keyframe,100,8,210,1046.0
severe,reset-at-keyframe,100,8,211,1047.0
severe,reset-at-keyframe,100,8,212,1070.0
severe,reset-at-keyframe,100,8,213,1036.0
severe,reset-at-keyframe,100,8,214,1060.0
severe,reset-at-keyframe,100,8,215,996.0
severe,reset-at-keyframe,100,8,216,1024.0
severe,reset-at-keyframe,100,8,217,1011.0
severe,reset-at-keyframe,100,8,218,976.0
severe,reset-at-keyframe,100,8,219,316.0
severe,reset-at-keyframe,100,8,220,993.0
severe,reset-at-keyframe,100,8,221,1000.0
severe,reset-at-keyframe,100,8,222,997.0
severe,reset-at-keyframe,100,8,223,964.0
severe,reset-at-keyframe,100,8,224,1071.0
severe,reset-at-keyframe,100,8,230,771.0
severe,reset-at-keyframe,100,8,231,992.0
severe,reset-at-keyframe,100,8,240,597.0
severe,reset-at-keyframe,100,8,241,1001.0
severe,reset-at-keyframe,100,8,242,975.0
severe,reset-at-keyframe,100,9,237,324.0
severe,reset-at-keyframe,100,9,238,1032.0
severe,reset-at-keyframe,100,9,239,1071.0
severe,reset-at-keyframe,100,9,240,1094.0
severe,reset-at-keyframe,100,9,241,999.0
severe,reset-at-keyframe,100,9,242,1049.0
severe,reset-at-keyframe,100,9,243,1060.0
severe,reset-at-keyframe,100,9,244,961.0
severe,reset-at-keyframe,100,9,245,1123.0
severe,reset-at-keyframe,100,9,246,927.0
severe,reset-at-keyframe,100,9,247,970.0
severe,reset-at-keyframe,100,9,248,377.0
severe,reset-at-keyframe,100,9,249,944.0
severe,reset-at-keyframe,100,9,250,1032.0
severe,reset-at-keyframe,100,9,251,972.0
severe,reset-at-keyframe,100,9,252,910.0
severe,reset-at-keyframe,100,9,253,1011.0
severe,reset-at-keyframe,100,9,259,869.0
severe,reset-at-keyframe,100,9,290,915.0
severe,reset-at-keyframe,100,9,291,917.0
severe,reset-at-keyframe,100,9,292,977.0
severe,reset-at-keyframe,100,10,237,274.0
severe,reset-at-keyframe,100,10,238,1118.0
severe,reset-at-keyframe,100,10,239,1035.0
severe,reset-at-keyframe,100,10,240,1106.0
severe,reset-at-keyframe,100,10,241,988.0
severe,reset-at-keyframe,100,10,242,1035.0
severe,reset-at-keyframe,100,10,243,1059.0
severe,reset-at-keyframe,100,10,244,1020.0
severe,reset-at-keyframe,100,10,245,999.0
severe,reset-at-keyframe,100,10,246,989.0
severe,reset-at-keyframe,100,10,247,1012.0
severe,reset-at-keyframe,100,10,248,329.0
severe,reset-at-keyframe,100,10,249,977.0
severe,reset-at-keyframe,100,10,250,952.0
severe,reset-at-keyframe,100,10,251,1041.0
severe,reset-at-keyframe,100,10,252,946.0
severe,reset-at-keyframe,100,10,253,975.0
severe,reset-at-keyframe,100,10,322,633.0
severe,reset-at-keyframe,100,10,323,951.0
severe,reset-at-keyframe,100,10,324,1000.0
severe,reset-at-keyframe,200,1,237,258.0
severe,reset-at-keyframe,200,1,242,290.0
severe,reset-at-keyframe,200,1,249,523.0
severe,reset-at-keyframe,200,1,250,1023.0
severe,reset-at-keyframe,200,1,251,1156.0
severe,reset-at-keyframe,200,1,252,915.0
severe,reset-at-keyframe,200,1,253,1105.0
severe,reset-at-keyframe,200,1,254,1059.0
severe,reset-at-keyframe,200,1,255,996.0
severe,reset-at-keyframe,200,1,256,988.0
severe,reset-at-keyframe,200,1,257,1024.0
severe,reset-at-keyframe,200,1,258,919.0
severe,reset-at-keyframe,200,1,259,402.0
severe,reset-at-keyframe,200,1,260,973.0
severe,reset-at-keyframe,200,1,321,929.0
severe,reset-at-keyframe,200,1,346,105.0
severe,reset-at-keyframe,200,1,350,907.0
severe,reset-at-keyframe,200,1,388,691.0
severe,reset-at-keyframe,200,1,389,915.0
severe,reset-at-keyframe,200,1,390,977.0
severe,reset-at-keyframe,200,2,237,283.0
severe,reset-at-keyframe,200,2,238,257.0
severe,reset-at-keyframe,200,2,253,433.0
severe,reset-at-keyframe,200,2,254,1012.0
severe,reset-at-keyframe,200,2,255,1142.0
severe,reset-at-keyframe,200,2,256,974.0
severe,reset-at-keyframe,200,2,257,1023.0
severe,reset-at-keyframe,200,2,258,1083.0
severe,reset-at-keyframe,200,2,259,1019.0
severe,reset-at-keyframe,200,2,260,1011.0
severe,reset-at-keyframe,200,2,261,985.0
severe,reset-at-keyframe,200,2,262,992.0
severe,reset-at-keyframe,200,2,263,342.0
severe,reset-at-keyframe,200,2,264,1087.0
severe,reset-at-keyframe,200,2,453,479.0
severe,reset-at-keyframe,200,2,454,916.0
severe,reset-at-keyframe,200,2,455,988.0
severe,reset-at-keyframe,200,3,237,366.0
severe,reset-at-keyframe,200,3,248,723.0
severe,reset-at-keyframe,200,3,249,940.0
severe,reset-at-keyframe,200,3,250,1228.0
severe,reset-at-keyframe,200,3,251,961.0
severe,reset-at-keyframe,200,3,252,1046.0
severe,reset-at-keyframe,200,3,253,1055.0
severe,reset-at-keyframe,200,3,254,1013.0
severe,reset-at-keyframe,200,3,255,976.0
severe,reset-at-keyframe,200,3,256,1047.0
severe,reset-at-keyframe,200,3,257,976.0
severe,reset-at-keyframe,200,3,258,340.0
severe,reset-at-keyframe,200,3,477,555.0
severe,reset-at-keyframe,200,3,478,1011.0
severe,reset-at-keyframe,200,3,479,905.0
severe,reset-at-keyframe,200,4,237,287.0
severe,reset-at-keyframe,200,4,238,1117.0
severe,reset-at-keyframe,200,4,239,1036.0
severe,reset-at-keyframe,200,4,240,1094.0
severe,reset-at-keyframe,200,4,241,1000.0
severe,reset-at-keyframe,200,4,242,1035.0
severe,reset-at-keyframe,200,4,243,1083.0
severe,reset-at-keyframe,200,4,244,972.0
severe,reset-at-keyframe,200,4,245,1037.0
severe,reset-at-keyframe,200,4,246,975.0
severe,reset-at-keyframe,200,4,247,1010.0
severe,reset-at-keyframe,200,4,248,364.0
severe,reset-at-keyframe,200,4,250,922.0
severe,reset-at-keyframe,200,4,371,933.0
severe,reset-at-keyframe,200,4,410,689.0
severe,reset-at-keyframe,200,4,411,917.0
severe,reset-at-keyframe,200,4,412,978.0
severe,reset-at-keyframe,200,5,237,285.0
severe,reset-at-keyframe,200,5,238,1069.0
severe,reset-at-keyframe,200,5,239,1060.0
severe,reset-at-keyframe,200,5,240,1106.0
severe,reset-at-keyframe,200,5,241,987.0
severe,reset-at-keyframe,200,5,242,1059.0
severe,reset-at-keyframe,200,5,243,1000.0
severe,reset-at-keyframe,200,5,244,1059.0
severe,reset-at-keyframe,200,5,245,949.0
severe,reset-at-keyframe,200,5,246,1070.0
severe,reset-at-keyframe,200,5,247,964.0
severe,reset-at-keyframe,200,5,248,399.0
severe,reset-at-keyframe,200,5,309,907.0
severe,reset-at-keyframe,200,5,369,135.0
severe,reset-at-keyframe,200,5,438,561.0
severe,reset-at-keyframe,200,5,439,979.0
severe,reset-at-keyframe,200,5,440,925.0
severe,reset-at-keyframe,200,6,237,286.0
severe,reset-at-keyframe,200,6,245,266.0
severe,reset-at-keyframe,200,6,252,474.0
severe,reset-at-keyframe,200,6,253,1035.0
severe,reset-at-keyframe,200,6,254,1095.0
severe,reset-at-keyframe,200,6,255,999.0
severe,reset-at-keyframe,200,6,256,1036.0
severe,reset-at-keyframe,200,6,257,1118.0
severe,reset-at-keyframe,200,6,258,961.0
severe,reset-at-keyframe,200,6,259,965.0
severe,reset-at-keyframe,200,6,260,1046.0
severe,reset-at-keyframe,200,6,261,988.0
severe,reset-at-keyframe,200,6,262,363.0
severe,reset-at-keyframe,200,6,414,108.0
severe,reset-at-keyframe,200,6,481,413.0
severe,reset-at-keyframe,200,6,482,986.0
severe,reset-at-keyframe,200,6,483,976.0
severe,reset-at-keyframe,200,7,237,286.0
severe,reset-at-keyframe,200,7,238,1106.0
severe,reset-at-keyframe,200,7,239,1016.0
severe,reset-at-keyframe,200,7,240,1114.0
severe,reset-at-keyframe,200,7,241,988.0
severe,reset-at-keyframe,200,7,242,1060.0
severe,reset-at-keyframe,200,7,243,1058.0
severe,reset-at-keyframe,200,7,244,1273.0
severe,reset-at-keyframe,200,7,245,723.0
severe,reset-at-keyframe,200,7,246,1035.0
severe,reset-at-keyframe,200,7,247,950.0
severe,reset-at-keyframe,200,7,248,390.0
severe,reset-at-keyframe,200,7,467,545.0
severe,reset-at-keyframe,200,7,468,869.0
severe,reset-at-keyframe,200,7,469,1026.0
severe,reset-at-keyframe,200,8,237,271.0
severe,reset-at-keyframe,200,8,238,1102.0
severe,reset-at-keyframe,200,8,239,1024.0
severe,reset-at-keyframe,200,8,240,1118.0
severe,reset-at-keyframe,200,8,241,988.0
severe,reset-at-keyframe,200,8,242,1058.0
severe,reset-at-keyframe,200,8,243,1356.0
severe,reset-at-keyframe,200,8,244,723.0
severe,reset-at-keyframe,200,8,245,989.0
severe,reset-at-keyframe,200,8,246,964.0
severe,reset-at-keyframe,200,8,247,1034.0
severe,reset-at-keyframe,200,8,248,425.0
severe,reset-at-keyframe,200,8,467,484.0
severe,reset-at-keyframe,200,8,468,918.0
severe,reset-at-keyframe,200,8,469,984.0
severe,reset-at-keyframe,200,9,237,283.0
severe,reset-at-keyframe,200,9,238,1109.0
severe,reset-at-keyframe,200,9,239,1009.0
severe,reset-at-keyframe,200,9,240,1119.0
severe,reset-at-keyframe,200,9,241,1000.0
severe,reset-at-keyframe,200,9,242,1034.0
severe,reset-at-keyframe,200,9,243,1072.0
severe,reset-at-keyframe,200,9,244,985.0
severe,reset-at-keyframe,200,9,245,1035.0
severe,reset-at-keyframe,200,9,246,999.0
severe,reset-at-keyframe,200,9,247,976.0
severe,reset-at-keyframe,200,9,248,376.0
severe,reset-at-keyframe,200,9,467,509.0
severe,reset-at-keyframe,200,9,468,952.0
severe,reset-at-keyframe,200,9,469,976.0
severe,reset-at-keyframe,200,10,237,279.0
severe,reset-at-keyframe,200,10,238,1101.0
severe,reset-at-keyframe,200,10,239,1035.0
severe,reset-at-keyframe,200,10,240,1119.0
severe,reset-at-keyframe,200,10,241,996.0
severe,reset-at-keyframe,200,10,242,1038.0
severe,reset-at-keyframe,200,10,243,1059.0
severe,reset-at-keyframe,200,10,244,996.0
severe,reset-at-keyframe,200,10,245,1011.0
severe,reset-at-keyframe,200,10,246,1012.0
severe,reset-at-keyframe,200,10,247,999.0
severe,reset-at-keyframe,200,10,248,340.0
severe,reset-at-keyframe,200,10,249,943.0
severe,reset-at-keyframe,200,10,280,1033.0
severe,reset-at-keyframe,200,10,281,902.0
severe,reset-at-keyframe,200,10,311,128.0
severe,reset-at-keyframe,200,10,380,570.0
severe,reset-at-keyframe,200,10,381,950.0
severe,reset-at-keyframe,200,10,382,1000.0
severe,reset-at-keyframe,500,1,267,383.0
severe,reset-at-keyframe,500,1,297,539.0
severe,reset-at-keyframe,500,1,298,629.0
severe,reset-at-keyframe,500,1,300,898.0
severe,reset-at-keyframe,500,1,330,724.0
severe,reset-at-keyframe,500,1,331,919.0
severe,reset-at-keyframe,500,1,332,688.0
severe,reset-at-keyframe,500,1,333,923.0
severe,reset-at-keyframe,500,1,334,961.0
severe,reset-at-keyframe,500,1,335,919.0
severe,reset-at-keyframe,500,1,336,339.0
severe,reset-at-keyframe,500,1,554,510.0
severe,reset-at-keyframe,500,1,555,929.0
severe,reset-at-keyframe,500,1,556,952.0
severe,reset-at-keyframe,500,2,257,150.0
severe,reset-at-keyframe,500,2,258,558.0
severe,reset-at-keyframe,500,2,264,127.0
severe,reset-at-keyframe,500,2,288,490.0
severe,reset-at-keyframe,500,2,289,700.0
severe,reset-at-keyframe,500,2,290,960.0
severe,reset-at-keyframe,500,2,305,692.0
severe,reset-at-keyframe,500,2,306,947.0
severe,reset-at-keyframe,500,2,307,996.0
severe,reset-at-keyframe,500,2,308,1011.0
severe,reset-at-keyframe,500,2,309,976.0
severe,reset-at-keyframe,500,2,310,987.0
severe,reset-at-keyframe,500,2,311,375.0
severe,reset-at-keyframe,500,2,530,573.0
severe,reset-at-keyframe,500,2,531,940.0
severe,reset-at-keyframe,500,2,532,965.0
severe,reset-at-keyframe,500,3,267,479.0
severe,reset-at-keyframe,500,3,297,562.0
severe,reset-at-keyframe,500,3,298,652.0
severe,reset-at-keyframe,500,3,318,302.0
severe,reset-at-keyframe,500,3,324,496.0
severe,reset-at-keyframe,500,3,325,756.0
severe,reset-at-keyframe,500,3,326,867.0
severe,reset-at-keyframe,500,3,327,897.0
severe,reset-at-keyframe,500,3,328,984.0
severe,reset-at-keyframe,500,3,329,992.0
severe,reset-at-keyframe,500,3,330,982.0
severe,reset-at-keyframe,500,3,331,353.0
severe,reset-at-keyframe,500,3,550,574.0
severe,reset-at-keyframe,500,3,551,898.0
severe,reset-at-keyframe,500,3,552,976.0
severe,reset-at-keyframe,500,4,267,385.0
severe,reset-at-keyframe,500,4,281,241.0
severe,reset-at-keyframe,500,4,297,438.0
severe,reset-at-keyframe,500,4,298,693.0
severe,reset-at-keyframe,500,4,299,834.0
severe,reset-at-keyframe,500,4,309,201.0
severe,reset-at-keyframe,500,4,315,620.0
severe,reset-at-keyframe,500,4,316,848.0
severe,reset-at-keyframe,500,4,317,1009.0
severe,reset-at-keyframe,500,4,318,928.0
severe,reset-at-keyframe,500,4,319,1083.0
severe,reset-at-keyframe,500,4,320,988.0
severe,reset-at-keyframe,500,4,321,416.0
severe,reset-at-keyframe,500,4,540,552.0
severe,reset-at-keyframe,500,4,541,869.0
severe,reset-at-keyframe,500,4,542,976.0
severe,reset-at-keyframe,500,5,267,416.0
severe,reset-at-keyframe,500,5,283,211.0
severe,reset-at-keyframe,500,5,297,489.0
severe,reset-at-keyframe,500,5,298,605.0
severe,reset-at-keyframe,500,5,299,961.0
severe,reset-at-keyframe,500,5,322,309.0
severe,reset-at-keyframe,500,5,329,509.0
severe,reset-at-keyframe,500,5,330,791.0
severe,reset-at-keyframe,500,5,331,866.0
severe,reset-at-keyframe,500,5,332,863.0
severe,reset-at-keyframe,500,5,333,942.0
severe,reset-at-keyframe,500,5,334,901.0
severe,reset-at-keyframe,500,5,335,353.0
severe,reset-at-keyframe,500,5,554,451.0
severe,reset-at-keyframe,500,5,555,976.0
severe,reset-at-keyframe,500,5,556,1005.0
severe,reset-at-keyframe,500,6,267,373.0
severe,reset-at-keyframe,500,6,270,134.0
severe,reset-at-keyframe,500,6,297,536.0
severe,reset-at-keyframe,500,6,298,703.0
severe,reset-at-keyframe,500,6,299,872.0
severe,reset-at-keyframe,500,6,329,695.0
severe,reset-at-keyframe,500,6,330,748.0
severe,reset-at-keyframe,500,6,331,932.0
severe,reset-at-keyframe,500,6,332,864.0
severe,reset-at-keyframe,500,6,333,866.0
severe,reset-at-keyframe,500,6,334,966.0
