condition,strategy,timeout_ms,run,group_id,object_id,frame_type,latency_ms
severe,reset-at-object,500,6,4,9,P,50.8
severe,reset-at-object,500,6,4,10,P,50.8
severe,reset-at-object,500,6,4,11,P,50.8
severe,reset-at-object,500,6,5,0,I,51.1
severe,reset-at-object,500,6,5,1,P,51.1
severe,reset-at-object,500,6,5,2,P,51.0
severe,reset-at-object,500,6,5,3,P,51.1
severe,reset-at-object,500,6,5,4,P,51.1
severe,reset-at-object,500,6,5,5,P,51.0
severe,reset-at-object,500,6,5,6,P,51.0
severe,reset-at-object,500,6,5,7,P,51.0
severe,reset-at-object,500,6,5,8,P,50.9
severe,reset-at-object,500,6,5,9,P,51.0
severe,reset-at-object,500,6,5,10,P,51.0
severe,reset-at-object,500,6,5,11,P,51.1
severe,reset-at-object,500,6,5,12,P,51.0
severe,reset-at-object,500,6,5,13,P,51.0
severe,reset-at-object,500,6,5,14,P,50.7
severe,reset-at-object,500,6,5,15,P,50.8
severe,reset-at-object,500,6,5,16,P,50.7
severe,reset-at-object,500,6,5,17,P,50.7
severe,reset-at-object,500,6,5,18,P,50.7
severe,reset-at-object,500,6,5,19,P,134.5
severe,reset-at-object,500,6,5,20,P,101.3
severe,reset-at-object,500,6,5,21,P,67.9
severe,reset-at-object,500,6,5,22,P,50.8
severe,reset-at-object,500,6,5,23,P,50.8
severe,reset-at-object,500,6,5,24,P,50.6
severe,reset-at-object,500,6,5,25,P,50.7
severe,reset-at-object,500,6,5,26,P,50.7
severe,reset-at-object,500,6,5,27,P,50.8
severe,reset-at-object,500,6,5,28,P,51.0
severe,reset-at-object,500,6,5,29,P,51.0
severe,reset-at-object,500,6,6,0,I,193.3
severe,reset-at-object,500,6,6,1,P,168.4
severe,reset-at-object,500,6,6,2,P,138.8
severe,reset-at-object,500,6,6,3,P,109.5
severe,reset-at-object,500,6,6,4,P,82.2
severe,reset-at-object,500,6,6,5,P,58.9
severe,reset-at-object,500,6,6,6,P,50.7
severe,reset-at-object,500,6,6,7,P,50.8
severe,reset-at-object,500,6,6,8,P,51.0
severe,reset-at-object,500,6,6,9,P,51.0
severe,reset-at-object,500,6,6,10,P,51.1
severe,reset-at-object,500,6,6,11,P,50.8
severe,reset-at-object,500,6,6,12,P,50.8
severe,reset-at-object,500,6,6,13,P,50.7
severe,reset-at-object,500,6,6,14,P,50.7
severe,reset-at-object,500,6,6,15,P,50.7
severe,reset-at-object,500,6,6,16,P,50.8
severe,reset-at-object,500,6,6,17,P,50.9
severe,reset-at-object,500,6,6,18,P,50.7
severe,reset-at-object,500,6,6,19,P,50.8
severe,reset-at-object,500,6,6,20,P,50.9
severe,reset-at-object,500,6,6,21,P,50.8
severe,reset-at-object,500,6,6,22,P,51.0
severe,reset-at-object,500,6,6,23,P,51.0
severe,reset-at-object,500,6,6,24,P,51.1
severe,reset-at-object,500,6,6,25,P,51.1
severe,reset-at-object,500,6,6,26,P,50.9
severe,reset-at-object,500,6,6,27,P,50.9
severe,reset-at-object,500,6,6,28,P,51.0
severe,reset-at-object,500,6,6,29,P,55.4
severe,reset-at-object,500,6,7,0,I,217.0
severe,reset-at-object,500,6,7,1,P,187.9
severe,reset-at-object,500,6,7,2,P,160.5
severe,reset-at-object,500,6,7,3,P,136.4
severe,reset-at-object,500,6,7,4,P,113.3
severe,reset-at-object,500,6,7,5,P,91.8
severe,reset-at-object,500,6,7,6,P,71.6
severe,reset-at-object,500,6,7,7,P,51.8
severe,reset-at-object,500,6,7,8,P,51.3
severe,reset-at-object,500,6,7,9,P,50.9
severe,reset-at-object,500,6,7,10,P,50.9
severe,reset-at-object,500,6,7,11,P,50.9
severe,reset-at-object,500,6,7,12,P,51.1
severe,reset-at-object,500,6,7,13,P,51.0
severe,reset-at-object,500,6,7,14,P,135.0
severe,reset-at-object,500,6,7,15,P,101.8
severe,reset-at-object,500,6,7,16,P,143.2
severe,reset-at-object,500,6,7,17,P,109.9
severe,reset-at-object,500,6,7,18,P,76.6
severe,reset-at-object,500,6,7,19,P,51.4
severe,reset-at-object,500,6,7,20,P,50.8
severe,reset-at-object,500,6,7,21,P,50.9
severe,reset-at-object,500,6,7,22,P,51.0
severe,reset-at-object,500,6,7,23,P,50.9
severe,reset-at-object,500,6,7,24,P,50.9
severe,reset-at-object,500,6,7,25,P,50.8
severe,reset-at-object,500,6,7,26,P,50.9
severe,reset-at-object,500,6,7,27,P,51.0
severe,reset-at-object,500,6,7,28,P,51.0
severe,reset-at-object,500,6,7,29,P,70.2
severe,reset-at-object,500,6,8,0,I,195.7
severe,reset-at-object,500,6,8,1,P,210.7
severe,reset-at-object,500,6,8,2,P,196.6
severe,reset-at-object,500,6,8,3,P,188.1
severe,reset-at-object,500,6,8,4,P,202.5
severe,reset-at-object,500,6,8,5,P,187.2
severe,reset-at-object,500,6,8,6,P,173.7
severe,reset-at-object,500,6,8,7,P,188.4
severe,reset-at-object,500,6,8,8,P,195.9
severe,reset-at-object,500,6,8,9,P,187.4
severe,reset-at-object,500,6,8,10,P,197.0
severe,reset-at-object,500,6,8,11,P,186.4
severe,reset-at-object,500,6,8,12,P,207.8
severe,reset-at-object,500,6,8,13,P,188.0
severe,reset-at-object,500,6,8,14,P,198.7
severe,reset-at-object,500,6,8,15,P,192.4
severe,reset-at-object,500,6,8,16,P,187.6
severe,reset-at-object,500,6,8,17,P,202.9
severe,reset-at-object,500,6,8,18,P,208.8
severe,reset-at-object,500,6,8,19,P,205.7
severe,reset-at-object,500,6,8,20,P,215.2
severe,reset-at-object,500,6,8,21,P,209.9
severe,reset-at-object,500,6,8,22,P,221.3
severe,reset-at-object,500,6,8,23,P,208.8
severe,reset-at-object,500,6,8,24,P,215.8
severe,reset-at-object,500,6,8,25,P,221.4
severe,reset-at-object,500,6,8,26,P,223.5
severe,reset-at-object,500,6,8,27,P,227.4
severe,reset-at-object,500,6,8,28,P,246.8
severe,reset-at-object,500,6,8,29,P,337.2
severe,reset-at-object,500,6,9,0,I,573.9
severe,reset-at-object,500,6,9,1,P,570.1
severe,reset-at-object,500,6,9,2,P,541.8
severe,reset-at-object,500,6,9,3,P,781.9
severe,reset-at-object,500,6,9,4,P,748.6
severe,reset-at-object,500,6,9,5,P,715.2
severe,reset-at-object,500,6,9,6,P,681.9
severe,reset-at-object,500,6,9,7,P,648.5
severe,reset-at-object,500,6,9,8,P,615.3
severe,reset-at-object,500,6,9,9,P,581.9
severe,reset-at-object,500,6,9,10,P,551.0
severe,reset-at-object,500,6,9,11,P,540.7
severe,reset-at-object,500,6,9,12,P,546.9
severe,reset-at-object,500,6,9,13,P,570.6
severe,reset-at-object,500,6,9,14,P,573.6
severe,reset-at-object,500,6,9,15,P,578.5
severe,reset-at-object,500,6,9,16,P,580.2
severe,reset-at-object,500,6,9,17,P,577.8
severe,reset-at-object,500,6,9,18,P,557.6
severe,reset-at-object,500,6,9,19,P,569.9
severe,reset-at-object,500,6,9,20,P,573.2
severe,reset-at-object,500,6,9,21,P,585.8
severe,reset-at-object,500,6,9,22,P,598.3
severe,reset-at-object,500,6,9,23,P,601.5
severe,reset-at-object,500,6,9,24,P,602.1
severe,reset-at-object,500,6,9,25,P,602.7
severe,reset-at-object,500,6,9,26,P,619.4
severe,reset-at-object,500,6,9,27,P,613.0
severe,reset-at-object,500,6,9,28,P,815.8
severe,reset-at-object,500,6,9,29,P,815.7
severe,reset-at-object,500,6,10,0,I,1002.6
severe,reset-at-object,500,6,11,0,I,550.4
severe,reset-at-object,500,6,11,1,P,528.6
severe,reset-at-object,500,6,11,2,P,505.6
severe,reset-at-object,500,6,11,3,P,490.6
severe,reset-at-object,500,6,11,4,P,491.2
severe,reset-at-object,500,6,11,5,P,468.9
severe,reset-at-object,500,6,11,6,P,464.1
severe,reset-at-object,500,6,11,7,P,465.8
severe,reset-at-object,500,6,11,8,P,474.2
severe,reset-at-object,500,6,11,9,P,457.8
severe,reset-at-object,500,6,11,10,P,454.1
severe,reset-at-object,500,6,11,11,P,478.0
severe,reset-at-object,500,6,11,12,P,469.6
severe,reset-at-object,500,6,11,13,P,466.2
severe,reset-at-object,500,6,11,14,P,472.4
severe,reset-at-object,500,6,11,15,P,463.2
severe,reset-at-object,500,6,11,16,P,473.1
severe,reset-at-object,500,6,11,17,P,499.9
severe,reset-at-object,500,6,11,18,P,494.7
severe,reset-at-object,500,6,11,19,P,482.9
severe,reset-at-object,500,6,11,20,P,493.4
severe,reset-at-object,500,6,11,21,P,502.1
severe,reset-at-object,500,6,11,22,P,542.6
severe,reset-at-object,500,6,11,23,P,696.2
severe,reset-at-object,500,6,11,24,P,662.9
severe,reset-at-object,500,6,11,25,P,653.0
severe,reset-at-object,500,6,11,26,P,619.8
severe,reset-at-object,500,6,11,27,P,586.4
severe,reset-at-object,500,6,11,28,P,552.9
severe,reset-at-object,500,6,11,29,P,621.8
severe,reset-at-object,500,6,12,0,I,1105.9
severe,reset-at-object,500,6,13,0,I,747.2
severe,reset-at-object,500,6,13,1,P,760.6
severe,reset-at-object,500,6,13,2,P,740.9
severe,reset-at-object,500,6,13,3,P,727.2
severe,reset-at-object,500,6,13,4,P,711.7
severe,reset-at-object,500,6,13,5,P,727.0
severe,reset-at-object,500,6,13,6,P,694.7
severe,reset-at-object,500,6,13,7,P,706.5
severe,reset-at-object,500,6,13,8,P,712.5
severe,reset-at-object,500,6,13,9,P,933.4
severe,reset-at-object,500,6,13,10,P,900.1
severe,reset-at-object,500,6,13,11,P,866.8
severe,reset-at-object,500,6,13,12,P,833.5
severe,reset-at-object,500,6,13,13,P,800.2
severe,reset-at-object,500,6,13,14,P,766.9
severe,reset-at-object,500,6,13,15,P,733.6
severe,reset-at-object,500,6,13,16,P,715.9
severe,reset-at-object,500,6,13,17,P,721.7
severe,reset-at-object,500,6,13,18,P,726.9
severe,reset-at-object,500,6,13,19,P,696.8
severe,reset-at-object,500,6,13,20,P,721.0
severe,reset-at-object,500,6,13,21,P,732.9
severe,reset-at-object,500,6,13,22,P,723.8
severe,reset-at-object,500,6,13,23,P,707.7
severe,reset-at-object,500,6,13,24,P,711.4
severe,reset-at-object,500,6,13,25,P,832.1
severe,reset-at-object,500,6,14,0,I,1327.6
severe,reset-at-object,500,6,15,0,I,1036.5
severe,reset-at-object,500,6,16,0,I,787.3
severe,reset-at-object,500,6,17,0,I,918.0
severe,reset-at-object,500,6,18,0,I,941.7
severe,reset-at-object,500,6,19,0,I,906.4
severe,reset-at-object,500,6,20,0,I,929.7
severe,reset-at-object,500,6,21,0,I,427.2
severe,reset-at-object,500,6,21,1,P,404.1
severe,reset-at-object,500,6,21,2,P,370.8
severe,reset-at-object,500,6,21,3,P,337.5
severe,reset-at-object,500,6,21,4,P,304.1
severe,reset-at-object,500,6,21,5,P,270.8
severe,reset-at-object,500,6,21,6,P,245.4
severe,reset-at-object,500,6,21,7,P,214.8
severe,reset-at-object,500,6,21,8,P,183.9
severe,reset-at-object,500,6,21,9,P,153.7
severe,reset-at-object,500,6,21,10,P,123.9
severe,reset-at-object,500,6,21,11,P,100.6
severe,reset-at-object,500,6,21,12,P,82.8
severe,reset-at-object,500,6,21,13,P,67.1
severe,reset-at-object,500,6,21,14,P,50.9
severe,reset-at-object,500,6,21,15,P,50.8
severe,reset-at-object,500,6,21,16,P,50.8
severe,reset-at-object,500,6,21,17,P,50.9
severe,reset-at-object,500,6,21,18,P,50.7
severe,reset-at-object,500,6,21,19,P,50.6
severe,reset-at-object,500,6,21,20,P,134.9
severe,reset-at-object,500,6,21,21,P,101.6
severe,reset-at-object,500,6,21,22,P,68.3
severe,reset-at-object,500,6,21,23,P,72.6
severe,reset-at-object,500,6,21,24,P,52.0
severe,reset-at-object,500,6,21,25,P,50.7
severe,reset-at-object,500,6,21,26,P,50.7
severe,reset-at-object,500,6,21,27,P,53.0
severe,reset-at-object,500,6,21,28,P,50.8
severe,reset-at-object,500,6,21,29,P,50.7
severe,reset-at-object,500,6,22,0,I,360.4
severe,reset-at-object,500,6,22,1,P,345.8
severe,reset-at-object,500,6,22,2,P,319.1
severe,reset-at-object,500,6,22,3,P,293.7
severe,reset-at-object,500,6,22,4,P,267.9
severe,reset-at-object,500,6,22,5,P,243.5
severe,reset-at-object,500,6,22,6,P,219.2
severe,reset-at-object,500,6,22,7,P,195.5
severe,reset-at-object,500,6,22,8,P,169.6
severe,reset-at-object,500,6,22,9,P,145.4
severe,reset-at-object,500,6,22,10,P,119.8
severe,reset-at-object,500,6,22,11,P,95.3
severe,reset-at-object,500,6,22,12,P,68.0
severe,reset-at-object,500,6,22,13,P,50.8
severe,reset-at-object,500,6,22,14,P,50.5
severe,reset-at-object,500,6,22,15,P,50.6
severe,reset-at-object,500,6,22,16,P,50.6
severe,reset-at-object,500,6,22,17,P,51.0
severe,reset-at-object,500,6,22,18,P,51.1
severe,reset-at-object,500,6,22,19,P,50.8
severe,reset-at-object,500,6,22,20,P,50.6
severe,reset-at-object,500,6,22,21,P,50.6
severe,reset-at-object,500,6,22,22,P,50.8
severe,reset-at-object,500,6,22,23,P,50.8
severe,reset-at-object,500,6,22,24,P,50.9
severe,reset-at-object,500,6,22,25,P,51.0
severe,reset-at-object,500,6,22,26,P,50.8
severe,reset-at-object,500,6,22,27,P,50.7
severe,reset-at-object,500,6,22,28,P,50.7
severe,reset-at-object,500,6,22,29,P,54.4
severe,reset-at-object,500,6,23,0,I,359.5
severe,reset-at-object,500,6,23,1,P,344.3
severe,reset-at-object,500,6,23,2,P,322.4
severe,reset-at-object,500,6,23,3,P,299.4
severe,reset-at-object,500,6,23,4,P,275.6
severe,reset-at-object,500,6,23,5,P,253.8
severe,reset-at-object,500,6,23,6,P,232.1
severe,reset-at-object,500,6,23,7,P,224.3
severe,reset-at-object,500,6,23,8,P,191.6
severe,reset-at-object,500,6,23,9,P,188.7
severe,reset-at-object,500,6,23,10,P,188.1
severe,reset-at-object,500,6,23,11,P,192.8
severe,reset-at-object,500,6,23,12,P,224.6
severe,reset-at-object,500,6,23,13,P,200.7
severe,reset-at-object,500,6,23,14,P,177.7
severe,reset-at-object,500,6,23,15,P,155.4
severe,reset-at-object,500,6,23,16,P,132.3
severe,reset-at-object,500,6,23,17,P,110.6
severe,reset-at-object,500,6,23,18,P,85.8
severe,reset-at-object,500,6,23,19,P,60.6
severe,reset-at-object,500,6,23,20,P,50.6
severe,reset-at-object,500,6,23,21,P,50.6
severe,reset-at-object,500,6,23,22,P,50.7
severe,reset-at-object,500,6,23,23,P,50.6
severe,reset-at-object,500,6,23,24,P,50.9
severe,reset-at-object,500,6,23,25,P,50.5
severe,reset-at-object,500,6,23,26,P,50.8
severe,reset-at-object,500,6,23,27,P,50.6
severe,reset-at-object,500,6,23,28,P,51.0
severe,reset-at-object,500,6,23,29,P,51.8
severe,reset-at-object,500,6,24,0,I,371.5
severe,reset-at-object,500,6,24,1,P,338.2
severe,reset-at-object,500,6,24,2,P,315.8
severe,reset-at-object,500,6,24,3,P,282.5
severe,reset-at-object,500,6,24,4,P,260.1
severe,reset-at-object,500,6,24,5,P,233.0
severe,reset-at-object,500,6,24,6,P,206.9
severe,reset-at-object,500,6,24,7,P,181.5
severe,reset-at-object,500,6,24,8,P,155.8
severe,reset-at-object,500,6,24,9,P,130.5
severe,reset-at-object,500,6,24,10,P,107.3
severe,reset-at-object,500,6,24,11,P,86.4
severe,reset-at-object,500,6,24,12,P,57.8
severe,reset-at-object,500,6,24,13,P,50.7
severe,reset-at-object,500,6,24,14,P,50.6
severe,reset-at-object,500,6,24,15,P,50.7
severe,reset-at-object,500,6,24,16,P,50.6
severe,reset-at-object,500,6,24,17,P,50.8
severe,reset-at-object,500,6,24,18,P,50.6
severe,reset-at-object,500,6,24,19,P,50.6
severe,reset-at-object,500,6,24,20,P,50.6
severe,reset-at-object,500,6,24,21,P,50.6
severe,reset-at-object,500,6,24,22,P,50.7
severe,reset-at-object,500,6,24,23,P,50.9
severe,reset-at-object,500,6,24,24,P,50.6
severe,reset-at-object,500,6,24,25,P,50.6
severe,reset-at-object,500,6,24,26,P,50.6
severe,reset-at-object,500,6,24,27,P,50.7
severe,reset-at-object,500,6,24,28,P,50.8
severe,reset-at-object,500,6,24,29,P,50.8
severe,reset-at-object,500,6,25,0,I,276.5
severe,reset-at-object,500,6,25,1,P,309.1
severe,reset-at-object,500,6,25,2,P,281.1
severe,reset-at-object,500,6,25,3,P,252.2
severe,reset-at-object,500,6,25,4,P,228.9
severe,reset-at-object,500,6,25,5,P,217.6
severe,reset-at-object,500,6,25,6,P,235.6
severe,reset-at-object,500,6,25,7,P,260.6
severe,reset-at-object,500,6,25,8,P,250.6
severe,reset-at-object,500,6,25,9,P,222.7
severe,reset-at-object,500,6,25,10,P,207.9
severe,reset-at-object,500,6,25,11,P,185.5
severe,reset-at-object,500,6,25,12,P,168.9
severe,reset-at-object,500,6,25,13,P,153.5
severe,reset-at-object,500,6,25,14,P,130.9
severe,reset-at-object,500,6,25,15,P,115.8
severe,reset-at-object,500,6,25,16,P,93.2
severe,reset-at-object,500,6,25,17,P,168.2
severe,reset-at-object,500,6,25,18,P,134.9
severe,reset-at-object,500,6,25,19,P,101.5
severe,reset-at-object,500,6,25,20,P,68.2
severe,reset-at-object,500,6,25,21,P,50.9
severe,reset-at-object,500,6,25,22,P,56.0
severe,reset-at-object,500,6,25,23,P,87.6
severe,reset-at-object,500,6,25,24,P,97.8
severe,reset-at-object,500,6,25,25,P,96.7
severe,reset-at-object,500,6,25,26,P,110.3
severe,reset-at-object,500,6,25,27,P,110.2
severe,reset-at-object,500,6,25,28,P,112.0
severe,reset-at-object,500,6,25,29,P,139.8
severe,reset-at-object,500,6,26,0,I,283.5
severe,reset-at-object,500,6,26,1,P,344.7
severe,reset-at-object,500,6,26,2,P,350.2
severe,reset-at-object,500,6,26,3,P,358.6
severe,reset-at-object,500,6,26,4,P,340.2
severe,reset-at-object,500,6,26,5,P,330.2
severe,reset-at-object,500,6,26,6,P,322.8
severe,reset-at-object,500,6,26,7,P,300.1
severe,reset-at-object,500,6,26,8,P,275.9
severe,reset-at-object,500,6,26,9,P,252.5
severe,reset-at-object,500,6,26,10,P,240.4
severe,reset-at-object,500,6,26,11,P,207.1
severe,reset-at-object,500,6,26,12,P,182.5
severe,reset-at-object,500,6,26,13,P,155.3
severe,reset-at-object,500,6,26,14,P,126.0
severe,reset-at-object,500,6,26,15,P,98.6
severe,reset-at-object,500,6,26,16,P,70.0
severe,reset-at-object,500,6,26,17,P,50.8
severe,reset-at-object,500,6,26,18,P,50.6
severe,reset-at-object,500,6,26,19,P,50.6
severe,reset-at-object,500,6,26,20,P,50.5
severe,reset-at-object,500,6,26,21,P,50.7
severe,reset-at-object,500,6,26,22,P,50.7
severe,reset-at-object,500,6,26,23,P,50.7
severe,reset-at-object,500,6,26,24,P,50.7
severe,reset-at-object,500,6,26,25,P,50.7
severe,reset-at-object,500,6,26,26,P,50.5
severe,reset-at-object,500,6,26,27,P,50.8
severe,reset-at-object,500,6,26,28,P,50.9
severe,reset-at-object,500,6,26,29,P,50.9
severe,reset-at-object,500,6,27,0,I,241.3
severe,reset-at-object,500,6,27,1,P,283.6
severe,reset-at-object,500,6,27,2,P,256.5
severe,reset-at-object,500,6,27,3,P,227.9
severe,reset-at-object,500,6,27,4,P,199.2
severe,reset-at-object,500,6,27,5,P,170.3
severe,reset-at-object,500,6,27,6,P,140.2
severe,reset-at-object,500,6,27,7,P,110.7
severe,reset-at-object,500,6,27,8,P,81.8
severe,reset-at-object,500,6,27,9,P,53.1
severe,reset-at-object,500,6,27,10,P,50.8
severe,reset-at-object,500,6,27,11,P,50.9
severe,reset-at-object,500,6,27,12,P,50.7
severe,reset-at-object,500,6,27,13,P,50.7
severe,reset-at-object,500,6,27,14,P,50.7
severe,reset-at-object,500,6,27,15,P,50.7
severe,reset-at-object,500,6,27,16,P,50.7
severe,reset-at-object,500,6,27,17,P,50.8
severe,reset-at-object,500,6,27,18,P,50.7
severe,reset-at-object,500,6,27,19,P,50.9
severe,reset-at-object,500,6,27,20,P,50.8
severe,reset-at-object,500,6,27,21,P,50.6
severe,reset-at-object,500,6,27,22,P,50.6
severe,reset-at-object,500,6,27,23,P,50.6
severe,reset-at-object,500,6,27,24,P,52.0
severe,reset-at-object,500,6,27,25,P,50.7
severe,reset-at-object,500,6,27,26,P,50.8
severe,reset-at-object,500,6,27,27,P,50.8
severe,reset-at-object,500,6,27,28,P,51.0
severe,reset-at-object,500,6,27,29,P,51.0
severe,reset-at-object,500,6,28,0,I,252.7
severe,reset-at-object,500,6,28,1,P,219.6
severe,reset-at-object,500,6,28,2,P,196.9
severe,reset-at-object,500,6,28,3,P,166.2
severe,reset-at-object,500,6,28,4,P,134.5
severe,reset-at-object,500,6,28,5,P,102.9
severe,reset-at-object,500,6,28,6,P,71.0
severe,reset-at-object,500,6,28,7,P,50.9
severe,reset-at-object,500,6,28,8,P,50.8
severe,reset-at-object,500,6,29,0,I,906.5
severe,reset-at-object,500,6,30,0,I,811.5
severe,reset-at-object,500,6,31,0,I,802.6
severe,reset-at-object,500,7,0,0,I,52.0
severe,reset-at-object,500,7,0,1,P,52.0
severe,reset-at-object,500,7,0,2,P,57.3
severe,reset-at-object,500,7,0,3,P,139.0
severe,reset-at-object,500,7,0,4,P,155.2
severe,reset-at-object,500,7,0,5,P,186.8
severe,reset-at-object,500,7,0,6,P,231.0
severe,reset-at-object,500,7,0,7,P,230.8
severe,reset-at-object,500,7,0,8,P,237.4
severe,reset-at-object,500,7,0,9,P,237.4
severe,reset-at-object,500,7,0,10,P,248.0
severe,reset-at-object,500,7,0,11,P,248.6
severe,reset-at-object,500,7,0,12,P,250.9
severe,reset-at-object,500,7,0,13,P,251.0
severe,reset-at-object,500,7,0,14,P,226.0
severe,reset-at-object,500,7,0,15,P,195.4
severe,reset-at-object,500,7,0,16,P,166.6
severe,reset-at-object,500,7,0,17,P,136.0
severe,reset-at-object,500,7,0,18,P,104.7
severe,reset-at-object,500,7,0,19,P,75.2
severe,reset-at-object,500,7,0,20,P,51.0
severe,reset-at-object,500,7,0,21,P,52.3
severe,reset-at-object,500,7,0,22,P,51.0
severe,reset-at-object,500,7,0,23,P,50.9
severe,reset-at-object,500,7,0,24,P,50.8
severe,reset-at-object,500,7,0,25,P,51.1
severe,reset-at-object,500,7,0,26,P,50.9
severe,reset-at-object,500,7,0,27,P,50.8
severe,reset-at-object,500,7,0,28,P,50.9
severe,reset-at-object,500,7,0,29,P,50.8
severe,reset-at-object,500,7,1,0,I,143.7
severe,reset-at-object,500,7,1,1,P,115.1
severe,reset-at-object,500,7,1,2,P,84.8
severe,reset-at-object,500,7,1,3,P,54.9
severe,reset-at-object,500,7,1,4,P,50.9
severe,reset-at-object,500,7,1,5,P,50.9
severe,reset-at-object,500,7,1,6,P,50.8
severe,reset-at-object,500,7,1,7,P,50.8
severe,reset-at-object,500,7,1,8,P,50.9
severe,reset-at-object,500,7,1,9,P,50.7
severe,reset-at-object,500,7,1,10,P,50.9
severe,reset-at-object,500,7,1,11,P,50.9
severe,reset-at-object,500,7,1,12,P,50.7
severe,reset-at-object,500,7,1,13,P,50.8
severe,reset-at-object,500,7,1,14,P,51.0
severe,reset-at-object,500,7,1,15,P,50.9
severe,reset-at-object,500,7,1,16,P,50.8
severe,reset-at-object,500,7,1,17,P,50.8
severe,reset-at-object,500,7,1,18,P,50.8
severe,reset-at-object,500,7,1,19,P,50.7
severe,reset-at-object,500,7,1,20,P,50.8
severe,reset-at-object,500,7,1,21,P,51.0
severe,reset-at-object,500,7,1,22,P,50.8
severe,reset-at-object,500,7,1,23,P,50.8
severe,reset-at-object,500,7,1,24,P,50.8
severe,reset-at-object,500,7,1,25,P,50.9
severe,reset-at-object,500,7,1,26,P,50.8
severe,reset-at-object,500,7,1,27,P,50.8
severe,reset-at-object,500,7,1,28,P,51.0
